	ResponseID	OrganismID	LogcVar	TObs	MatrixID	In_on	Temperature	PropertyID	ID	Time	Value_y
1910	33524	ec	5.96	197.0	beef	ground beef	11.0	mixed_strains	161336	9.0	3.33
1911	33524	ec	5.96	197.0	beef	ground beef	11.0	mixed_strains	161337	24.0	3.92
1912	33524	ec	5.96	197.0	beef	ground beef	11.0	mixed_strains	161338	28.0	4.09
1913	33524	ec	5.96	197.0	beef	ground beef	11.0	mixed_strains	161339	31.0	4.18
1914	33524	ec	5.96	197.0	beef	ground beef	11.0	mixed_strains	161340	49.0	4.95
1915	33524	ec	5.96	197.0	beef	ground beef	11.0	mixed_strains	161341	54.0	5.15
1916	33524	ec	5.96	197.0	beef	ground beef	11.0	mixed_strains	161342	75.0	6.15
1917	33524	ec	5.96	197.0	beef	ground beef	11.0	mixed_strains	161343	146.0	8.95
1918	33524	ec	5.96	197.0	beef	ground beef	11.0	mixed_strains	161344	170.0	9.09
1919	33524	ec	5.96	197.0	beef	ground beef	11.0	mixed_strains	161345	197.0	9.06
1920	33525	ec	6.63	124.0	beef	ground beef	12.0	mixed_strains	161346	0.0	2.8
1921	33525	ec	6.63	124.0	beef	ground beef	12.0	mixed_strains	161347	8.0	3.34
1922	33525	ec	6.63	124.0	beef	ground beef	12.0	mixed_strains	161348	24.0	4.1
1923	33525	ec	6.63	124.0	beef	ground beef	12.0	mixed_strains	161349	31.0	4.44
1924	33525	ec	6.63	124.0	beef	ground beef	12.0	mixed_strains	161350	48.0	5.49
1925	33525	ec	6.63	124.0	beef	ground beef	12.0	mixed_strains	161351	55.0	6.1
1926	33525	ec	6.63	124.0	beef	ground beef	12.0	mixed_strains	161352	72.0	7.04
1927	33525	ec	6.63	124.0	beef	ground beef	12.0	mixed_strains	161353	79.0	7.56
1928	33525	ec	6.63	124.0	beef	ground beef	12.0	mixed_strains	161354	105.0	9.2
1929	33525	ec	6.63	124.0	beef	ground beef	12.0	mixed_strains	161355	124.0	9.43
1930	33526	ec	6.32	124.0	beef	ground beef	12.0	mixed_strains	161356	0.0	2.89
1931	33526	ec	6.32	124.0	beef	ground beef	12.0	mixed_strains	161357	8.0	3.36
1932	33526	ec	6.32	124.0	beef	ground beef	12.0	mixed_strains	161358	24.0	3.84
1933	33526	ec	6.32	124.0	beef	ground beef	12.0	mixed_strains	161359	31.0	4.54
1934	33526	ec	6.32	124.0	beef	ground beef	12.0	mixed_strains	161360	48.0	5.61
1935	33526	ec	6.32	124.0	beef	ground beef	12.0	mixed_strains	161361	55.0	6.21
1936	33526	ec	6.32	124.0	beef	ground beef	12.0	mixed_strains	161362	72.0	7.25
1937	33526	ec	6.32	124.0	beef	ground beef	12.0	mixed_strains	161363	79.0	7.6
1938	33526	ec	6.32	124.0	beef	ground beef	12.0	mixed_strains	161364	105.0	9.1
1939	33526	ec	6.32	124.0	beef	ground beef	12.0	mixed_strains	161365	124.0	9.21
1940	33527	ec	6.31	124.0	beef	ground beef	12.0	mixed_strains	161366	0.0	3.11
1941	33527	ec	6.31	124.0	beef	ground beef	12.0	mixed_strains	161367	8.0	3.53
1942	33527	ec	6.31	124.0	beef	ground beef	12.0	mixed_strains	161368	24.0	3.99
1943	33527	ec	6.31	124.0	beef	ground beef	12.0	mixed_strains	161369	31.0	4.37
1944	33527	ec	6.31	124.0	beef	ground beef	12.0	mixed_strains	161370	48.0	5.48
1945	33527	ec	6.31	124.0	beef	ground beef	12.0	mixed_strains	161371	55.0	6.11
1946	33527	ec	6.31	124.0	beef	ground beef	12.0	mixed_strains	161372	72.0	6.96
1947	33527	ec	6.31	124.0	beef	ground beef	12.0	mixed_strains	161373	79.0	7.56
1948	33527	ec	6.31	124.0	beef	ground beef	12.0	mixed_strains	161374	105.0	8.97
1949	33527	ec	6.31	124.0	beef	ground beef	12.0	mixed_strains	161375	124.0	9.42
1950	33528	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	161376	0.0	3.0
1951	33528	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	161377	3.0	3.0
1952	33528	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	161378	8.0	3.23
1953	33528	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	161379	14.0	3.68
1954	33528	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	161380	18.0	3.87
1955	33528	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	161381	24.0	4.87
1956	33528	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	161382	28.0	5.06
1957	33528	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	161383	40.0	6.23
1958	33528	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	161384	44.0	6.42
1959	33528	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	161385	48.0	7.06
1960	33528	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	161386	54.0	7.33
1961	33528	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	161387	64.0	8.66
1962	33528	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	161388	72.0	9.19
1963	33528	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	161389	96.0	9.25
1964	33528	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	161390	120.0	9.63
1965	33529	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	161391	0.0	3.18
1966	33529	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	161392	3.0	3.23
1967	33529	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	161393	8.0	3.25
1968	33529	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	161394	14.0	3.79
1969	33529	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	161395	18.0	3.87
1970	33529	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	161396	24.0	4.78
1971	33529	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	161397	28.0	4.94
1972	33529	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	161398	40.0	6.16
1973	33529	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	161399	44.0	6.45
1974	33529	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	161400	48.0	7.24
1975	33529	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	161401	54.0	7.39
1976	33529	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	161402	64.0	8.65
1977	33529	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	161403	72.0	9.26
1978	33529	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	161404	96.0	9.08
1979	33529	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	161405	120.0	9.73
1980	33530	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	161406	0.0	3.04
1981	33530	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	161407	3.0	3.32
1982	33530	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	161408	8.0	3.32
1983	33530	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	161409	14.0	3.81
1984	33530	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	161410	18.0	3.86
1985	33530	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	161411	24.0	4.78
1986	33530	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	161412	28.0	4.9
1987	33530	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	161413	40.0	6.26
1988	33530	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	161414	44.0	6.41
1989	33530	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	161415	48.0	7.21
1990	33530	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	161416	54.0	7.45
1991	33530	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	161417	64.0	8.68
1992	33530	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	161418	72.0	9.28
1993	33530	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	161419	96.0	9.11
1994	33530	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	161420	120.0	9.68
1995	33531	ec	5.99	48.0	beef	ground beef	20.0	mixed_strains	161421	0.0	3.22
1996	33531	ec	5.99	48.0	beef	ground beef	20.0	mixed_strains	161422	2.0	3.38
1997	33531	ec	5.99	48.0	beef	ground beef	20.0	mixed_strains	161423	4.0	3.55
1998	33531	ec	5.99	48.0	beef	ground beef	20.0	mixed_strains	161424	6.0	3.81
1999	33531	ec	5.99	48.0	beef	ground beef	20.0	mixed_strains	161425	8.0	3.87
2000	33531	ec	5.99	48.0	beef	ground beef	20.0	mixed_strains	161426	10.0	4.34
2001	33531	ec	5.99	48.0	beef	ground beef	20.0	mixed_strains	161427	12.0	4.79
2002	33531	ec	5.99	48.0	beef	ground beef	20.0	mixed_strains	161428	14.0	5.39
2003	33531	ec	5.99	48.0	beef	ground beef	20.0	mixed_strains	161429	16.0	6.02
2004	33531	ec	5.99	48.0	beef	ground beef	20.0	mixed_strains	161430	18.0	6.22
2005	33531	ec	5.99	48.0	beef	ground beef	20.0	mixed_strains	161431	20.0	6.92
2006	33531	ec	5.99	48.0	beef	ground beef	20.0	mixed_strains	161432	24.0	7.23
2007	33531	ec	5.99	48.0	beef	ground beef	20.0	mixed_strains	161433	26.0	7.45
2008	33531	ec	5.99	48.0	beef	ground beef	20.0	mixed_strains	161434	30.0	8.36
2009	33531	ec	5.99	48.0	beef	ground beef	20.0	mixed_strains	161435	36.0	8.92
2010	33531	ec	5.99	48.0	beef	ground beef	20.0	mixed_strains	161436	48.0	9.21
2011	33532	ec	5.97	48.0	beef	ground beef	20.0	mixed_strains	161437	0.0	3.27
2012	33532	ec	5.97	48.0	beef	ground beef	20.0	mixed_strains	161438	2.0	3.34
2013	33532	ec	5.97	48.0	beef	ground beef	20.0	mixed_strains	161439	4.0	3.52
2014	33532	ec	5.97	48.0	beef	ground beef	20.0	mixed_strains	161440	6.0	3.73
2015	33532	ec	5.97	48.0	beef	ground beef	20.0	mixed_strains	161441	8.0	3.87
2016	33532	ec	5.97	48.0	beef	ground beef	20.0	mixed_strains	161442	10.0	4.35
2017	33532	ec	5.97	48.0	beef	ground beef	20.0	mixed_strains	161443	12.0	4.83
2018	33532	ec	5.97	48.0	beef	ground beef	20.0	mixed_strains	161444	14.0	5.39
2019	33532	ec	5.97	48.0	beef	ground beef	20.0	mixed_strains	161445	16.0	6.06
2020	33532	ec	5.97	48.0	beef	ground beef	20.0	mixed_strains	161446	18.0	6.24
2021	33532	ec	5.97	48.0	beef	ground beef	20.0	mixed_strains	161447	20.0	6.82
2022	33532	ec	5.97	48.0	beef	ground beef	20.0	mixed_strains	161448	24.0	7.24
2023	33532	ec	5.97	48.0	beef	ground beef	20.0	mixed_strains	161449	26.0	7.46
2024	33532	ec	5.97	48.0	beef	ground beef	20.0	mixed_strains	161450	30.0	8.42
2025	33532	ec	5.97	48.0	beef	ground beef	20.0	mixed_strains	161451	36.0	8.92
2026	33532	ec	5.97	48.0	beef	ground beef	20.0	mixed_strains	161452	48.0	9.24
2027	33533	ec	5.82	48.0	beef	ground beef	20.0	mixed_strains	161453	0.0	3.34
2028	33533	ec	5.82	48.0	beef	ground beef	20.0	mixed_strains	161454	2.0	3.37
2029	33533	ec	5.82	48.0	beef	ground beef	20.0	mixed_strains	161455	4.0	3.61
2030	33533	ec	5.82	48.0	beef	ground beef	20.0	mixed_strains	161456	6.0	3.73
2031	33533	ec	5.82	48.0	beef	ground beef	20.0	mixed_strains	161457	8.0	3.89
2032	33533	ec	5.82	48.0	beef	ground beef	20.0	mixed_strains	161458	10.0	4.39
2033	33533	ec	5.82	48.0	beef	ground beef	20.0	mixed_strains	161459	12.0	4.84
2034	33533	ec	5.82	48.0	beef	ground beef	20.0	mixed_strains	161460	14.0	5.33
2035	33533	ec	5.82	48.0	beef	ground beef	20.0	mixed_strains	161461	16.0	6.06
2036	33533	ec	5.82	48.0	beef	ground beef	20.0	mixed_strains	161462	18.0	6.17
2037	33533	ec	5.82	48.0	beef	ground beef	20.0	mixed_strains	161463	20.0	6.68
2038	33533	ec	5.82	48.0	beef	ground beef	20.0	mixed_strains	161464	24.0	7.23
2039	33533	ec	5.82	48.0	beef	ground beef	20.0	mixed_strains	161465	26.0	7.49
2040	33533	ec	5.82	48.0	beef	ground beef	20.0	mixed_strains	161466	30.0	8.46
2041	33533	ec	5.82	48.0	beef	ground beef	20.0	mixed_strains	161467	36.0	8.87
2042	33533	ec	5.82	48.0	beef	ground beef	20.0	mixed_strains	161468	48.0	9.16
2043	33534	ec	5.75	47.0	beef	ground beef	20.0	mixed_strains	161469	0.0	3.11
2044	33534	ec	5.75	47.0	beef	ground beef	20.0	mixed_strains	161470	2.0	3.48
2045	33534	ec	5.75	47.0	beef	ground beef	20.0	mixed_strains	161471	7.0	3.71
2046	33534	ec	5.75	47.0	beef	ground beef	20.0	mixed_strains	161472	16.0	5.85
2047	33534	ec	5.75	47.0	beef	ground beef	20.0	mixed_strains	161473	18.0	6.16
2048	33534	ec	5.75	47.0	beef	ground beef	20.0	mixed_strains	161474	21.0	6.84
2049	33534	ec	5.75	47.0	beef	ground beef	20.0	mixed_strains	161475	24.0	7.18
2050	33534	ec	5.75	47.0	beef	ground beef	20.0	mixed_strains	161476	27.0	7.54
2051	33534	ec	5.75	47.0	beef	ground beef	20.0	mixed_strains	161477	30.0	8.24
2052	33534	ec	5.75	47.0	beef	ground beef	20.0	mixed_strains	161478	40.0	8.58
2053	33534	ec	5.75	47.0	beef	ground beef	20.0	mixed_strains	161479	47.0	8.86
2054	33535	ec	5.71	47.0	beef	ground beef	20.0	mixed_strains	161480	0.0	3.2
2055	33535	ec	5.71	47.0	beef	ground beef	20.0	mixed_strains	161481	2.0	3.43
2056	33535	ec	5.71	47.0	beef	ground beef	20.0	mixed_strains	161482	7.0	3.72
2057	33535	ec	5.71	47.0	beef	ground beef	20.0	mixed_strains	161483	16.0	5.91
2058	33535	ec	5.71	47.0	beef	ground beef	20.0	mixed_strains	161484	18.0	6.23
2059	33535	ec	5.71	47.0	beef	ground beef	20.0	mixed_strains	161485	21.0	6.93
2060	33535	ec	5.71	47.0	beef	ground beef	20.0	mixed_strains	161486	24.0	7.15
2061	33535	ec	5.71	47.0	beef	ground beef	20.0	mixed_strains	161487	27.0	7.58
2062	33535	ec	5.71	47.0	beef	ground beef	20.0	mixed_strains	161488	30.0	8.15
2063	33535	ec	5.71	47.0	beef	ground beef	20.0	mixed_strains	161489	40.0	8.54
2064	33535	ec	5.71	47.0	beef	ground beef	20.0	mixed_strains	161490	47.0	8.91
2065	33536	ec	5.88	47.0	beef	ground beef	20.0	mixed_strains	161491	0.0	3.14
2066	33536	ec	5.88	47.0	beef	ground beef	20.0	mixed_strains	161492	2.0	3.34
2067	33536	ec	5.88	47.0	beef	ground beef	20.0	mixed_strains	161493	7.0	3.69
2068	33536	ec	5.88	47.0	beef	ground beef	20.0	mixed_strains	161494	16.0	5.97
2069	33536	ec	5.88	47.0	beef	ground beef	20.0	mixed_strains	161495	18.0	6.23
2070	33536	ec	5.88	47.0	beef	ground beef	20.0	mixed_strains	161496	21.0	6.92
2071	33536	ec	5.88	47.0	beef	ground beef	20.0	mixed_strains	161497	24.0	7.2
2072	33536	ec	5.88	47.0	beef	ground beef	20.0	mixed_strains	161498	27.0	7.57
2073	33536	ec	5.88	47.0	beef	ground beef	20.0	mixed_strains	161499	30.0	8.13
2074	33536	ec	5.88	47.0	beef	ground beef	20.0	mixed_strains	161500	40.0	8.57
2075	33536	ec	5.88	47.0	beef	ground beef	20.0	mixed_strains	161501	47.0	9.02
2076	33537	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161502	0.0	3.15
2077	33537	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161503	2.0	3.2
2078	33537	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161504	3.0	3.56
2079	33537	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161505	5.0	3.96
2080	33537	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161506	6.0	4.24
2081	33537	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161507	8.0	4.98
2082	33537	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161508	15.0	7.44
2083	33537	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161509	17.0	8.53
2084	33537	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161510	21.0	8.63
2085	33537	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161511	22.0	9.08
2086	33537	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161512	25.0	9.23
2087	33537	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161513	29.0	9.41
2088	33538	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161514	0.0	3.15
2089	33538	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161515	2.0	3.23
2090	33538	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161516	3.0	3.57
2091	33538	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161517	5.0	3.92
2092	33538	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161518	6.0	4.28
2093	33538	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161519	8.0	5.0
2094	33538	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161520	15.0	7.49
2095	33538	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161521	17.0	8.54
2096	33538	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161522	21.0	8.62
2097	33538	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161523	22.0	9.11
2098	33538	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161524	25.0	9.22
2099	33538	ec	6.26	29.0	beef	ground beef	25.0	mixed_strains	161525	29.0	9.41
2100	33539	ec	6.19	29.0	beef	ground beef	25.0	mixed_strains	161526	0.0	3.23
2101	33539	ec	6.19	29.0	beef	ground beef	25.0	mixed_strains	161527	2.0	3.23
2102	33539	ec	6.19	29.0	beef	ground beef	25.0	mixed_strains	161528	3.0	3.66
2103	33539	ec	6.19	29.0	beef	ground beef	25.0	mixed_strains	161529	5.0	3.99
2104	33539	ec	6.19	29.0	beef	ground beef	25.0	mixed_strains	161530	6.0	4.27
2105	33539	ec	6.19	29.0	beef	ground beef	25.0	mixed_strains	161531	8.0	5.04
2106	33539	ec	6.19	29.0	beef	ground beef	25.0	mixed_strains	161532	15.0	7.42
2107	33539	ec	6.19	29.0	beef	ground beef	25.0	mixed_strains	161533	17.0	8.49
2108	33539	ec	6.19	29.0	beef	ground beef	25.0	mixed_strains	161534	21.0	8.63
2109	33539	ec	6.19	29.0	beef	ground beef	25.0	mixed_strains	161535	22.0	9.17
2110	33539	ec	6.19	29.0	beef	ground beef	25.0	mixed_strains	161536	25.0	9.14
2111	33539	ec	6.19	29.0	beef	ground beef	25.0	mixed_strains	161537	29.0	9.42
2112	33540	ec	6.43	24.0	beef	ground beef	30.0	mixed_strains	161538	0.0	3.13
2113	33540	ec	6.43	24.0	beef	ground beef	30.0	mixed_strains	161539	2.0	3.36
2114	33540	ec	6.43	24.0	beef	ground beef	30.0	mixed_strains	161540	4.0	4.27
2115	33540	ec	6.43	24.0	beef	ground beef	30.0	mixed_strains	161541	6.0	5.36
2116	33540	ec	6.43	24.0	beef	ground beef	30.0	mixed_strains	161542	8.0	6.53
2117	33540	ec	6.43	24.0	beef	ground beef	30.0	mixed_strains	161543	14.0	8.57
2118	33540	ec	6.43	24.0	beef	ground beef	30.0	mixed_strains	161544	18.0	9.24
2119	33540	ec	6.43	24.0	beef	ground beef	30.0	mixed_strains	161545	21.0	9.48
2120	33540	ec	6.43	24.0	beef	ground beef	30.0	mixed_strains	161546	24.0	9.56
2121	33541	ec	6.46	24.0	beef	ground beef	30.0	mixed_strains	161547	0.0	3.11
2122	33541	ec	6.46	24.0	beef	ground beef	30.0	mixed_strains	161548	2.0	3.28
2123	33541	ec	6.46	24.0	beef	ground beef	30.0	mixed_strains	161549	4.0	4.29
2124	33541	ec	6.46	24.0	beef	ground beef	30.0	mixed_strains	161550	6.0	5.43
2125	33541	ec	6.46	24.0	beef	ground beef	30.0	mixed_strains	161551	8.0	6.54
2126	33541	ec	6.46	24.0	beef	ground beef	30.0	mixed_strains	161552	14.0	8.6
2127	33541	ec	6.46	24.0	beef	ground beef	30.0	mixed_strains	161553	18.0	9.21
2128	33541	ec	6.46	24.0	beef	ground beef	30.0	mixed_strains	161554	21.0	9.48
2129	33541	ec	6.46	24.0	beef	ground beef	30.0	mixed_strains	161555	24.0	9.57
2130	33542	ec	6.42	24.0	beef	ground beef	30.0	mixed_strains	161556	0.0	3.18
2131	33542	ec	6.42	24.0	beef	ground beef	30.0	mixed_strains	161557	2.0	3.4
2132	33542	ec	6.42	24.0	beef	ground beef	30.0	mixed_strains	161558	4.0	4.3
2133	33542	ec	6.42	24.0	beef	ground beef	30.0	mixed_strains	161559	6.0	5.36
2134	33542	ec	6.42	24.0	beef	ground beef	30.0	mixed_strains	161560	8.0	6.48
2135	33542	ec	6.42	24.0	beef	ground beef	30.0	mixed_strains	161561	14.0	8.62
2136	33542	ec	6.42	24.0	beef	ground beef	30.0	mixed_strains	161562	18.0	9.26
2137	33542	ec	6.42	24.0	beef	ground beef	30.0	mixed_strains	161563	21.0	9.5
2138	33542	ec	6.42	24.0	beef	ground beef	30.0	mixed_strains	161564	24.0	9.6
2139	40879	ec	6.69	216.0	beef	ground beef	10.0	mixed_strains	162408	0.0	2.78
2140	40879	ec	6.69	216.0	beef	ground beef	10.0	mixed_strains	162409	4.0	3.08
2141	40879	ec	6.69	216.0	beef	ground beef	10.0	mixed_strains	162410	8.0	3.4
2142	40879	ec	6.69	216.0	beef	ground beef	10.0	mixed_strains	162411	14.0	3.75
2143	40879	ec	6.69	216.0	beef	ground beef	10.0	mixed_strains	162412	18.0	3.83
2144	40879	ec	6.69	216.0	beef	ground beef	10.0	mixed_strains	162413	24.0	4.1
2145	40879	ec	6.69	216.0	beef	ground beef	10.0	mixed_strains	162414	38.0	4.66
2146	40879	ec	6.69	216.0	beef	ground beef	10.0	mixed_strains	162415	48.0	4.97
2147	40879	ec	6.69	216.0	beef	ground beef	10.0	mixed_strains	162416	72.0	6.99
2148	40879	ec	6.69	216.0	beef	ground beef	10.0	mixed_strains	162417	144.0	9.28
2149	40879	ec	6.69	216.0	beef	ground beef	10.0	mixed_strains	162418	216.0	9.47
2150	40880	ec	6.63	216.0	beef	ground beef	10.0	mixed_strains	162419	0.0	2.84
2151	40880	ec	6.63	216.0	beef	ground beef	10.0	mixed_strains	162420	4.0	2.99
2152	40880	ec	6.63	216.0	beef	ground beef	10.0	mixed_strains	162421	8.0	3.39
2153	40880	ec	6.63	216.0	beef	ground beef	10.0	mixed_strains	162422	14.0	3.71
2154	40880	ec	6.63	216.0	beef	ground beef	10.0	mixed_strains	162423	18.0	3.77
2155	40880	ec	6.63	216.0	beef	ground beef	10.0	mixed_strains	162424	24.0	4.13
2156	40880	ec	6.63	216.0	beef	ground beef	10.0	mixed_strains	162425	38.0	4.67
2157	40880	ec	6.63	216.0	beef	ground beef	10.0	mixed_strains	162426	48.0	5.05
2158	40880	ec	6.63	216.0	beef	ground beef	10.0	mixed_strains	162427	72.0	6.91
2159	40880	ec	6.63	216.0	beef	ground beef	10.0	mixed_strains	162428	144.0	8.77
2160	40880	ec	6.63	216.0	beef	ground beef	10.0	mixed_strains	162429	216.0	9.47
2161	40955	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	162430	0.0	3.0
2162	40955	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	162431	3.0	3.0
2163	40955	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	162432	8.0	3.23
2164	40955	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	162433	14.0	3.68
2165	40955	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	162434	18.0	3.87
2166	40955	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	162435	24.0	4.87
2167	40955	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	162436	28.0	5.06
2168	40955	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	162437	40.0	6.23
2169	40955	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	162438	44.0	6.42
2170	40955	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	162439	48.0	7.06
2171	40955	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	162440	54.0	7.33
2172	40955	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	162441	64.0	8.66
2173	40955	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	162442	72.0	9.19
2174	40955	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	162443	96.0	9.25
2175	40955	ec	6.63	120.0	beef	ground beef	15.0	mixed_strains	162444	120.0	9.63
2176	40956	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	162445	0.0	3.18
2177	40956	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	162446	3.0	3.23
2178	40956	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	162447	8.0	3.25
2179	40956	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	162448	14.0	3.79
2180	40956	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	162449	18.0	3.87
2181	40956	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	162450	24.0	4.78
2182	40956	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	162451	28.0	4.94
2183	40956	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	162452	40.0	6.16
2184	40956	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	162453	44.0	6.45
2185	40956	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	162454	48.0	7.24
2186	40956	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	162455	54.0	7.39
2187	40956	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	162456	64.0	8.65
2188	40956	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	162457	72.0	9.26
2189	40956	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	162458	96.0	9.08
2190	40956	ec	6.55	120.0	beef	ground beef	15.0	mixed_strains	162459	120.0	9.73
2191	40957	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	162460	0.0	3.04
2192	40957	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	162461	3.0	3.32
2193	40957	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	162462	8.0	3.32
2194	40957	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	162463	14.0	3.81
2195	40957	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	162464	18.0	3.86
2196	40957	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	162465	24.0	4.78
2197	40957	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	162466	28.0	4.9
2198	40957	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	162467	40.0	6.26
2199	40957	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	162468	44.0	6.41
2200	40957	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	162469	48.0	7.21
2201	40957	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	162470	54.0	7.45
2202	40957	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	162471	64.0	8.68
2203	40957	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	162472	72.0	9.28
2204	40957	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	162473	96.0	9.11
2205	40957	ec	6.64	120.0	beef	ground beef	15.0	mixed_strains	162474	120.0	9.68
